"986","山竹","493","2","ASN170628005","399","2017-06-28 16:10:00"
"941","犁响生态鲜腐竹160g","9605","120","ASN170627009","5700","2017-06-28 16:06:00"
"887","法国猪肋排","7159","300","ASN170628007","2148","2017-06-28 14:54:00"
"990","海大大麻辣鱿鱼头250g","18","300","ASN170628006","200","2017-06-28 14:52:00"
"992","海大大麻辣鱼豆腐300g","111","300","ASN170628006","200","2017-06-28 14:52:00"
"993","海大大麻辣海鳌虾300g","126","300","ASN170628006","200","2017-06-28 14:52:00"
"1080","洪湖渔家麻辣小龙虾15-20只900g","6412","300","ASN170627007","14000","2017-06-27 19:00:00"
"994","霸蛮私房凉拌米粉","3552","270","ASN170627014","408","2017-06-27 18:20:00"
"945","霸蛮黄牛肉米粉","1324","180","ASN170627014","240","2017-06-27 18:20:00"
"804","有好东西千禧圣女果","2","7","ASN170627016","440","2017-06-27 16:52:00"
"977","都乐超甜蕉","20","2","ASN170627004","150","2017-06-27 16:50:00"
"1011","红西柚","358","7","ASN170627004","1200","2017-06-27 16:50:00"
"1099","25#新西兰金果","38","10","ASN170627004","100","2017-06-27 16:50:00"
"1043","玫瑰苹果","574","10","ASN170627004","630","2017-06-27 16:50:00"
"996","简爱原味裸酸奶1.08Kg","1200","9","ASN170627013","210","2017-06-27 15:10:11"
"997","简爱益生菌裸酸奶120g*4","1154","9","ASN170627013","960","2017-06-27 15:10:11"
"1069","简爱高蛋白酸奶100g*3","540","9","ASN170627013","600","2017-06-27 15:10:11"
"1081","慕纯母婴专用本色纸抽纸20包*330张","337","300","ASN170623018","300","2017-06-27 14:52:00"
"1082","慕纯母婴专用本色纸卷纸24卷*120g","389","300","ASN170623018","300","2017-06-27 14:52:00"
"1072","简爱裸酸奶勺子","4896","1000","ASN170627006","100","2017-06-27 14:42:00"
"758","有好东西藜麦","2380","365","ASN170623001","2099","2017-06-27 14:32:00"
"605","有好东西火龙果5斤装","273","10","ASN170626004","399","2017-06-27 14:16:00"
"604","有好东西火龙果8斤装","23","10","ASN170626004","199","2017-06-27 14:16:00"
"665","六鳌蜜薯","403","25","ASN170627010","50","2017-06-27 14:12:01"
"1052","海南桥沙地瓜","523","10","ASN170623013","898","2017-06-27 00:40:00"
"662","姜母红糖","126","365","ASN170623008","336","2017-06-26 17:06:00"
"663","玫瑰红糖","121","365","ASN170623008","216","2017-06-26 17:06:00"
"664","原味红糖","346","365","ASN170623008","320","2017-06-26 17:06:00"
"670","五彩野鸡蛋","2205","60","ASN170626009","2400","2017-06-26 16:18:00"
"804","有好东西千禧圣女果","2","7","ASN170626008","330","2017-06-26 16:16:00"
"843","蜜舐椴树蜂蜜","305","365","ASN170623006","300","2017-06-26 15:30:00"
