"16797","2017-05-03,2017-05-29,2017-05-04,2017-05-17,2017-05-08,2017-05-05,2017-05-18,2017-05-06,2017-05-16,2017-05-20,2017-05-12,2017-05-10,2017-05-13,2017-05-15,2017-05-28,2017-05-07,2017-05-21,2017-05-23,2017-05-30,2017-05-27"
"16875","2017-05-03,2017-05-04,2017-05-19,2017-05-10,2017-05-07,2017-05-15,2017-05-28,2017-05-11,2017-05-21,2017-05-13,2017-05-20"
"16920","2017-05-31"
"16930","2017-05-02"
"16995","2017-05-22,2017-05-31,2017-05-11,2017-05-07,2017-05-12,2017-05-23,2017-05-17,2017-05-13,2017-05-10,2017-05-29,2017-05-30,2017-05-16,2017-05-03,2017-05-26,2017-05-25,2017-05-05,2017-05-21,2017-05-24,2017-05-27,2017-05-14,2017-05-19,2017-05-08,2017-05-02,2017-05-01,2017-05-28,2017-05-04,2017-05-15,2017-05-06,2017-05-20,2017-05-09"
"17095","2017-05-26,2017-05-03,2017-05-11,2017-05-15,2017-05-20,2017-05-07,2017-05-05,2017-05-22,2017-05-12,2017-05-27,2017-05-17,2017-05-06,2017-05-04,2017-05-18,2017-05-23,2017-05-13,2017-05-08,2017-05-02,2017-05-28,2017-05-10,2017-05-14,2017-05-16,2017-05-24,2017-05-09,2017-05-01,2017-05-29,2017-05-19,2017-05-30,2017-05-31,2017-05-21,2017-05-25"
"17174","2017-05-07,2017-05-10,2017-05-13,2017-05-22,2017-05-04,2017-05-26,2017-05-05,2017-05-11,2017-05-12,2017-05-30,2017-05-16"
"17455","2017-05-06,2017-05-15"
"17523","2017-05-12,2017-05-10,2017-05-08,2017-05-14,2017-05-26,2017-05-02,2017-05-16,2017-05-17,2017-05-04,2017-05-07"
"17560","2017-05-08,2017-05-25,2017-05-02"
"17586","2017-05-26,2017-05-17,2017-05-18"
"17870","2017-05-01,2017-05-14,2017-05-05,2017-05-07,2017-05-16,2017-05-04,2017-05-12,2017-05-26,2017-05-08,2017-05-25,2017-05-27,2017-05-17,2017-05-10,2017-05-18,2017-05-02,2017-05-06,2017-05-21,2017-05-15,2017-05-13,2017-05-31,2017-05-24,2017-05-03,2017-05-09,2017-05-23"
"17968","2017-05-29,2017-05-28"
"18027","2017-05-07,2017-05-27"
"18081","2017-05-15,2017-05-11,2017-05-18,2017-05-09,2017-05-08,2017-05-01,2017-05-23,2017-05-27,2017-05-16,2017-05-02,2017-05-10,2017-05-04,2017-05-13,2017-05-05,2017-05-12,2017-05-21,2017-05-14,2017-05-30,2017-05-22,2017-05-19,2017-05-24,2017-05-28,2017-05-29,2017-05-26,2017-05-25,2017-05-06,2017-05-17,2017-05-07,2017-05-20,2017-05-31"
"18171","2017-05-06,2017-05-16,2017-05-20,2017-05-19,2017-05-22"
"18271","2017-05-03,2017-05-17"
