"60407","4&302.60"
"60557","3&295.50"
"60584","13&993.30"
"60763","6&415.50"
"60787","164&12933.70"
"60867","13&871.40"
"60873","17&1524.50"
"61232","27&1836.90"
"61298","8&710.60"
"61361","11&1101.40"
"61406","1&46.90"
"61496","7&628.40"
"61781","8&754.50"
"61827","5&592.70"
"61908","4&289.60"
"62054","14&882.60"
"62150","26&2037.50"
"62186","27&3276.00"
"62219","18&1753.70"
"62274","6&541.80"
"62450","7&885.70"
"62454","84&7431.70"
"62499","14&1001.50"
"62584","7&617.70"
"62588","11&637.80"
"62737","45&3499.20"
"62837","6&482.60"
"62862","8&608.50"
"62895","4&167.90"
"62914","75&6789.90"
"62951","3&202.80"
"62980","111&10286.30"
"63015","35&2720.20"
"63288","79&6581.50"
"63303","5&442.70"
"63387","213&17821.90"
"63628","16&1841.60"
"63666","16&1215.20"
"63669","13&966.40"
"63750","78&7645.50"
"63773","20&1408.60"
"63820","2&288.00"
"63924","12&1114.80"
"64016","8&451.30"
"64180","5&400.50"
"64205","6&739.80"
"64260","18&1676.60"
"64285","11&1264.40"
"64328","3&208.60"
"64333","1&112.00"
"64362","4&384.40"
"64477","1&119.80"
"64512","2&243.90"
"64591","5&470.40"
"64613","1&109.00"
"64614","65&4979.50"
"64627","7&501.70"
"64629","32&2903.00"
"64660","4&247.90"
"64662","2&116.20"
"64798","13&1327.90"
"64870","14&1037.80"
"64915","10&6880.70"
"65028","67&6099.60"
"65177","37&3873.10"
"65346","65&5621.60"
"65366","25&1683.10"
"65409","4&421.90"
"65505","8&765.20"
"65527","13&786.00"
"65530","8&429.70"
"65595","17&1863.60"
"65654","3&296.90"
"65705","24&2007.00"
"65819","7&666.60"
"65848","39&3755.80"
"65878","1&59.90"
"65905","46&3631.70"
"65998","1&78.00"
"66010","2&209.70"
"66105","4&355.80"
"66143","12&919.80"
"66177","15&1327.50"
"66392","14&898.60"
"66614","1&166.00"
"66793","9&945.80"
"66840","3&243.90"
"66953","6&540.50"
"66981","1&124.00"
"67048","32&2803.30"
"67092","10&767.10"
"67146","16&1309.90"
"67150","535&46828.50"
"67159","98&16612.00"
"67254","14&1139.30"
"67280","131&13577.70"
"67336","11&1000.40"
"67408","10&811.30"
"67413","534&49490.00"
"67417","224&20047.10"
"67429","1&62.90"
"67484","2&427.90"
"67527","243&24584.00"
"67537","8&661.40"
"67548","17&1779.90"
"67604","56&5840.70"
"67651","12&1184.10"
"67902","85&9282.60"
"67980","8&536.70"
"68266","34&2190.60"
"68361","5&985.90"
"68523","68&5637.40"
