"21","0","8&554.00","1&89.00","24&994.28","10&1259.00","45&5400.00","32&2739.60","60&5943.40","60&8753.70","31&3170.10","25&2141.60","40&3121.30","34&3465.50","5&406.80","0","0","0","0","0"
"240400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&159.90","1&79.90"
"240438","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&224.90","6&690.50","1&123.00","3&209.80"
"240523","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&396.90","27&2733.30","13&1075.50","6&612.70"
"240743","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76&6768.00","74&5702.00","84&6711.10"
"240790","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11&950.40","11&970.40","5&347.40"
"240797","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&694.50","23&1806.80","15&1435.80","5&401.80"
"240909","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"240926","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11&1389.30","23&1900.70","11&954.10"
"240931","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&279.90","1&49.90","0"
"240936","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&503.40","1&59.90"
"241037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&69.90","0","5&388.90","0"
"241149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"241167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&548.20","1&109.90","0","0"
"241201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&118.80","0"
"241344","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&134.00","1&69.00","0"
"241345","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"241428","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9&612.80","2&133.90","1&279.00"
"241462","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&167.90","3&174.70","2&139.80"
"241707","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"241725","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15&1791.50","5&418.60","3&283.40"
"241732","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&189.80"
"241939","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53&5017.40","111&9470.90"
"242001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18&1504.50","2&213.00","3&457.90","0"
"242198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&170.00"
"242479","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"242483","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&216.40","0"
"242545","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14&1056.70","9&792.50","0","0"
"242669","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&1001.60","10&892.10","11&971.30"
"242687","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250&23719.60","250&24014.70","180&17672.30"
"242888","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&484.80","10&854.80","7&555.10"
"242899","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"242929","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&119.80","9&749.20","4&261.70"
"243015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&49.90","10&817.80","5&297.60","15&1159.20"
"243104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&189.80","1&89.90","4&780.90","7&565.30"
"243148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&178.00","7&537.50"
"243171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&376.20","0"
"243243","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&257.80","12&1025.60"
"243381","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&835.60","7&610.20"
"243456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&387.80","4&250.50","0"
"243643","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&346.60","1&49.90"
"243682","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&994.30"
"243691","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&74.00","18&1344.60","5&384.80","1&256.00"
"243756","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&495.40","5&434.60","5&317.80","12&1069.80"
"243792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&304.70"
"243852","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&99.00","0","1&39.90"
"243945","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94&7382.70","46&3508.10","32&2435.90"
"243979","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14&1296.60"
"244100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&578.70","6&339.40","4&412.90","9&1018.20"
"244147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9&668.30","17&1753.40","12&1270.10","18&1595.30"
"244157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84&7037.20","103&9963.40","227&20006.90","154&13659.80"
"244216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"244287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18&1422.30"
"244305","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18&1668.00","11&1300.50","1&288.00"
"244404","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&209.70","1&49.90"
"244415","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"244417","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&856.00","1&49.90"
"244515","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13&1290.10","14&1397.00","10&802.90"
"244520","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&79.80","15&1494.80","14&1805.10","20&1668.30"
"244580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11&840.30","4&365.50","3&175.80","10&1005.70"
"244661","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&350.80","3&207.00","1&48.00","0"
"244682","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&640.80","2&159.80","3&217.80","0"
"244838","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72&6634.10","70&7260.50","20&1971.10"
"245017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24&1577.80","4&286.90","13&1693.70","12&1445.50"
"245466","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&337.90","0"
"245521","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&188.40","6&521.30","6&453.50","1&56.80"
"245587","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&343.80","10&1037.90","10&1201.50","7&675.30"
"245654","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49&4256.50","85&7721.90"
"245668","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"245688","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&58.00"
"245691","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17&1583.70","19&1717.40","11&873.20","13&1006.00"
"245745","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25&2083.40","24&1871.20"
"245753","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&440.90","15&1169.90","24&1873.50","7&604.70"
"245760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27&2304.20","26&2323.60","7&676.50","2&146.40"
"245763","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&222.90","24&1749.90"
"245816","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59&5714.60","128&13880.00","46&4699.70","34&2816.20"
"245840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17&2081.90","20&2472.50","3&278.80"
"245881","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54&5069.40","31&2849.50","23&2114.70"
"245896","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","172&15230.60","471&47423.20","403&39685.60","324&27254.70"
"245897","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80&5575.20","65&6309.00","29&2617.50","24&1734.90"
"245931","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&325.80","8&571.00","0"
"246001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19&1640.10","57&5682.00"
"246510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&467.70","4&303.80","5&473.10","0"
"246537","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","318&30367.60","323&29449.40","224&21531.50"
"246578","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"246592","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36&2951.20"
"246610","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"246676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&59.90","1&49.00","7&918.70"
"246697","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18&1813.80","19&1807.50","11&980.40"
"246802","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&728.40","4&535.80","1&65.00"
"246869","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&388.50","1&59.90","0","0"
"246896","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16&1628.70","10&966.30","6&562.40"
"246921","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&245.00","160&14376.50","73&6487.70","89&8245.20"
"247041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&369.50","13&1236.80","9&668.30","3&214.70"
"247065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"247148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"247202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76&7369.50","62&5750.20","31&2717.10","13&1101.00"
"247252","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&98.00","1&79.90","0","1&48.90"
"247269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13&1007.00","9&895.00","8&624.20","4&337.70"
"247292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&682.60","1&88.00","0"
"247300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&534.90"
"247344","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20&2365.20","18&1992.20","28&2690.70","38&3014.70"
"247397","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&109.90"
"247398","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&218.00"
"247522","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9&1006.80","1&79.90","0"
"247778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68&5775.70","25&2243.70","18&1635.40"
"247823","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13&1054.20","3&196.90"
"247879","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&65.00"
"247924","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&415.40","1&82.80","0","0"
"248134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&48.00","3&204.80","0","0"
"248204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&323.90","16&1217.40","11&885.50"
"248253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&754.10"
"248453","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33&4021.30","12&1373.40","12&2849.80","3&270.00"
"248455","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","504&50309.30","366&38180.50","243&22473.30"
"248581","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39&4409.80","109&10757.80","25&2424.90","6&537.70"
"248582","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13&1142.80","35&3581.00","48&3687.70","19&2366.00"
"248613","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&309.60","4&336.90","1&69.90","0"
"248620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&366.80","13&1150.80","10&896.40","4&403.10"
"248734","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15&1338.70","20&2279.70","7&784.90","4&260.00"
"248736","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43&4951.80","56&5391.00","47&5327.40"
"248838","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55&5380.80","90&8502.30","98&9480.90"
"248877","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12&1126.70","3&227.90","6&375.70"
"248918","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&342.10","2&139.80","0"
"248949","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&218.00","9&718.40","1&106.00","0"
"248969","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&66.60"
"249008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"249017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&226.00","7&556.90","5&582.90","2&134.00"
"249053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"249095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18&1984.50","14&1445.90","29&2712.40"
"249123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&339.60","2&141.80","0"
"249149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&288.90","4&420.70","17&2529.70"
"249182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&483.90"
"249219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40&4015.90","24&1859.50","27&2076.40"
"249247","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&1039.00","10&1555.50"
"249256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&203.90","4&281.40","3&216.80","0"
"249293","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"249338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15&1433.30","30&2316.40"
"249367","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&298.80","1&59.90","0"
"249407","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&419.60","0"
"249548","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&382.90"
"249594","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&154.70"
"249643","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&88.00","10&723.30","1&49.90","0"
"249650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&118.00","10&719.40","0"
"249738","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9&786.00","4&318.80","16&972.20"
"249833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&714.60","11&878.10","7&538.50"
"249870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&65.00","1&55.00"
"249878","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&240.80","6&525.70","2&124.00","0"
"249919","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20&1649.80","8&517.70","23&1858.10"
"249939","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&370.60","63&5121.20","24&1777.80","11&2107.30"
"249957","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&195.90","10&887.50","10&711.30","8&701.70"
"249984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&204.70","5&263.60","0","0"
"250137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&887.60","10&482.10"
"250195","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66&5095.90","38&2959.20","34&2506.30"
"250303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&149.80","10&925.50","10&697.10"
"250316","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"250366","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&89.90","9&840.50","5&370.40","13&1011.00"
"250380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&2249.30","10&861.30"
"250539","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75&7766.80","115&11150.30","100&8480.50"
"250598","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27&2407.70","115&10046.40","73&8660.50","1&99.00"
"250609","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"250625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30&3394.10","26&2241.90","20&1833.30"
"250668","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&124.90"
"250703","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&48.00","0"
"250817","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&148.00"
"250899","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&69.00","6&467.80","0"
"250932","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17&1171.80","17&1402.20","8&544.70"
"250939","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41&2732.90","10&797.60","6&434.90"
"250951","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"251049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&868.90","9&766.70","12&908.50","27&1950.00"
"251253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"251324","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&565.10"
"251326","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&49.00","1&69.90","3&467.90","0"
"251447","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&69.90","1&69.90","0"
"251453","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&482.50","19&1732.20","4&376.60","6&701.20"
"251579","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17&1519.60"
"251662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17&1924.20","25&2683.50","22&2906.20"
"251882","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23&2162.50","27&3128.80","22&2018.90","27&2353.90"
